格式化上车站点编号,格式化下车站点编号,一天内刷卡数
105_U_02,105_U_30,1
105_U_02,105_U_32,1
105_U_02,105_U_33,1
105_U_02,105_U_34,2
105_U_02,105_U_40,1
105_U_03,105_U_34,1
105_U_04,105_U_07,2
105_U_04,105_U_08,2
105_U_04,105_U_10,1
105_U_04,105_U_12,1
105_U_04,105_U_13,2
105_U_04,105_U_21,1
105_U_04,105_U_23,3
105_U_04,105_U_24,1
105_U_04,105_U_29,1
105_U_04,105_U_32,2
105_U_04,105_U_33,1
105_U_04,105_U_36,1
105_U_06,105_U_09,1
105_U_06,105_U_12,1
105_U_06,105_U_16,1
105_U_06,105_U_20,1
105_U_06,105_U_21,1
105_U_06,105_U_25,2
105_U_06,105_U_27,1
105_U_06,105_U_29,1
105_U_06,105_U_30,1
105_U_06,105_U_32,1
105_U_06,105_U_33,1
105_U_06,105_U_34,2
105_U_06,105_U_41,1
105_U_07,105_U_08,2
105_U_07,105_U_10,2
105_U_07,105_U_12,5
105_U_07,105_U_14,3
105_U_07,105_U_16,1
105_U_07,105_U_20,1
105_U_07,105_U_21,1
105_U_07,105_U_23,1
105_U_07,105_U_25,2
105_U_07,105_U_27,2
105_U_07,105_U_28,2
105_U_07,105_U_30,2
105_U_07,105_U_33,2
105_U_07,105_U_34,1
105_U_07,105_U_37,1
105_U_08,105_U_10,2
105_U_08,105_U_11,1
105_U_08,105_U_17,2
105_U_08,105_U_20,1
105_U_08,105_U_30,2
105_U_08,105_U_41,1
105_U_09,105_U_16,2
105_U_09,105_U_18,1
105_U_09,105_U_19,1
105_U_09,105_U_21,1
105_U_09,105_U_23,1
105_U_09,105_U_24,1
105_U_09,105_U_25,1
105_U_09,105_U_28,1
105_U_09,105_U_29,1
105_U_09,105_U_30,1
105_U_09,105_U_33,1
105_U_10,105_U_12,1
105_U_11,105_U_25,1
105_U_12,105_U_13,1
105_U_12,105_U_18,2
105_U_12,105_U_21,4
105_U_12,105_U_28,2
105_U_12,105_U_34,1
105_U_12,105_U_38,1
105_U_13,105_U_18,1
105_U_13,105_U_20,3
105_U_13,105_U_23,1
105_U_13,105_U_24,5
105_U_13,105_U_25,1
105_U_13,105_U_28,1
105_U_13,105_U_30,2
105_U_13,105_U_33,1
105_U_13,105_U_34,1
105_U_13,105_U_38,1
105_U_13,105_U_40,2
105_U_14,105_U_16,2
105_U_14,105_U_18,2
105_U_14,105_U_20,3
105_U_14,105_U_24,3
105_U_14,105_U_26,2
105_U_14,105_U_27,1
105_U_14,105_U_28,3
105_U_14,105_U_29,1
105_U_14,105_U_30,4
105_U_14,105_U_33,2
105_U_14,105_U_34,2
105_U_14,105_U_38,1
105_U_15,105_U_40,1
105_U_16,105_U_20,2
105_U_16,105_U_21,3
105_U_16,105_U_24,1
105_U_16,105_U_26,2
105_U_16,105_U_28,3
105_U_16,105_U_30,3
105_U_16,105_U_38,1
105_U_16,105_U_40,2
105_U_17,105_U_20,6
105_U_17,105_U_21,1
105_U_17,105_U_25,1
105_U_17,105_U_27,1
105_U_17,105_U_28,1
105_U_18,105_U_20,2
105_U_18,105_U_24,1
105_U_19,105_U_41,1
105_U_20,105_U_32,2
105_U_20,105_U_33,2
105_U_21,105_U_23,1
105_U_21,105_U_25,2
105_U_21,105_U_32,1
105_U_23,105_U_24,1
105_U_23,105_U_34,1
105_U_23,105_U_40,1
105_U_24,105_U_25,1
105_U_24,105_U_26,2
105_U_24,105_U_29,3
105_U_24,105_U_30,4
105_U_24,105_U_32,1
105_U_24,105_U_34,1
105_U_24,105_U_40,5
105_U_24,105_U_41,1
105_U_25,105_U_27,1
105_U_25,105_U_30,6
105_U_25,105_U_32,1
105_U_25,105_U_33,1
105_U_25,105_U_34,5
105_U_25,105_U_38,1
105_U_25,105_U_40,1
105_U_25,105_U_41,2
105_U_26,105_U_33,2
105_U_26,105_U_36,1
105_U_26,105_U_38,1
105_U_26,105_U_40,3
105_U_27,105_U_30,1
105_U_27,105_U_34,1
105_U_27,105_U_38,1
105_U_28,105_U_30,3
105_U_28,105_U_34,1
105_U_29,105_U_34,2
105_U_29,105_U_40,2
105_U_29,105_U_41,2
105_U_31,105_U_32,3
105_U_31,105_U_34,2
105_U_31,105_U_38,1
105_U_31,105_U_40,1
105_U_31,105_U_41,1
105_U_32,105_U_33,1
105_U_33,105_U_38,1
105_U_33,105_U_41,1
105_U_34,105_U_40,1
105_U_37,105_U_40,1
106_D_01,106_D_02,1
106_D_01,106_D_03,5
106_D_01,106_D_07,4
106_D_01,106_D_10,1
106_D_01,106_D_14,2
106_D_01,106_D_18,1
106_D_01,106_D_20,1
106_D_01,106_D_26,1
106_D_01,106_D_33,2
106_D_02,106_D_03,15
106_D_02,106_D_04,1
106_D_02,106_D_07,15
106_D_02,106_D_08,1
106_D_02,106_D_25,1
106_D_03,106_D_06,1
106_D_03,106_D_07,2
106_D_03,106_D_10,1
106_D_03,106_D_11,2
106_D_03,106_D_20,1
106_D_03,106_D_33,1
106_D_04,101_U_27,1
106_D_04,106_D_05,1
106_D_04,106_D_06,1
106_D_04,106_D_07,3
106_D_04,106_D_08,1
106_D_04,106_D_09,1
106_D_04,106_D_12,2
106_D_04,106_D_13,1
106_D_04,106_D_15,1
106_D_04,106_D_16,1
106_D_04,106_D_22,3
106_D_04,106_D_23,1
106_D_04,106_D_24,1
106_D_04,106_D_27,1
106_D_04,106_D_32,1
106_D_04,106_D_33,1
106_D_05,106_D_06,2
106_D_05,106_D_07,3
106_D_05,106_D_08,2
106_D_05,106_D_10,1
106_D_05,106_D_13,2
106_D_05,106_D_14,1
106_D_05,106_D_18,3
106_D_05,106_D_24,1
106_D_05,106_D_25,2
106_D_05,106_D_29,3
106_D_05,106_D_37,1
106_D_06,106_D_07,1
106_D_06,106_D_10,1
106_D_06,106_D_11,1
106_D_06,106_D_18,1
106_D_06,106_D_20,3
106_D_06,106_D_22,1
106_D_06,106_D_23,1
106_D_06,106_D_24,1
106_D_06,106_D_37,1
106_D_07,106_D_08,5
106_D_07,106_D_09,2
106_D_07,106_D_10,2
106_D_07,106_D_12,1
106_D_07,106_D_13,1
106_D_07,106_D_14,3
106_D_07,106_D_15,2
106_D_07,106_D_16,4
106_D_07,106_D_18,5
106_D_07,106_D_20,2
106_D_07,106_D_21,5
106_D_07,106_D_22,1
106_D_07,106_D_23,1
106_D_07,106_D_24,1
106_D_07,106_D_25,2
106_D_07,106_D_26,3
106_D_07,106_D_27,3
106_D_07,106_D_29,2
106_D_07,106_D_30,4
106_D_07,106_D_31,1
106_D_07,106_D_33,5
106_D_07,106_D_35,1
106_D_07,106_D_36,1
106_D_07,106_D_37,6
106_D_07,106_D_38,1
106_D_07,108_U_16,1
106_D_08,106_D_09,2
106_D_08,106_D_10,3
106_D_08,106_D_11,2
106_D_08,106_D_12,2
106_D_08,106_D_13,3
106_D_08,106_D_18,3
106_D_08,106_D_19,2
106_D_08,106_D_20,8
106_D_08,106_D_22,2
106_D_08,106_D_23,1
106_D_08,106_D_30,2
106_D_08,106_D_37,4
106_D_08,107_D_40,1
106_D_09,106_D_10,2
106_D_09,106_D_12,2
106_D_09,106_D_13,1
106_D_09,106_D_18,2
106_D_09,106_D_19,4
106_D_09,106_D_20,4
106_D_09,106_D_22,3
106_D_09,106_D_23,1
106_D_09,106_D_24,1
106_D_09,106_D_26,1
106_D_09,106_D_27,2
106_D_09,106_D_28,1
106_D_09,106_D_29,1
106_D_09,106_D_35,2
106_D_09,106_D_36,1
106_D_09,106_D_37,2
106_D_10,106_D_13,2
106_D_10,106_D_18,2
106_D_10,106_D_20,1
106_D_10,106_D_22,3
106_D_10,106_D_23,4
106_D_10,106_D_25,1
106_D_10,106_D_26,1
106_D_10,106_D_29,2
106_D_10,106_D_33,1
106_D_10,106_D_35,1
106_D_11,106_D_18,1
106_D_11,106_D_20,2
106_D_11,106_D_22,4
106_D_11,106_D_23,1
106_D_11,106_D_25,3
106_D_11,106_D_26,1
106_D_11,106_D_27,1
106_D_11,106_D_30,1
106_D_11,106_D_33,1
106_D_11,106_D_37,5
106_D_12,106_D_22,1
106_D_12,106_D_26,2
106_D_12,106_D_30,1
106_D_12,106_D_33,1
106_D_13,106_D_20,3
106_D_13,106_D_25,1
106_D_13,106_D_37,1
106_D_14,106_D_19,1
106_D_14,106_D_21,2
106_D_14,106_D_23,1
106_D_14,106_D_25,1
106_D_15,106_D_18,2
106_D_15,106_D_20,1
106_D_15,106_D_21,1
106_D_15,106_D_22,1
106_D_15,106_D_28,2
106_D_15,106_D_30,1
106_D_15,106_D_32,1
106_D_15,106_D_37,1
106_D_16,106_D_19,1
106_D_16,106_D_26,1
106_D_16,106_D_29,1
106_D_17,036_U_14,1
106_D_17,106_D_20,2
106_D_17,106_D_25,1
106_D_17,106_D_30,1
106_D_18,106_D_22,2
106_D_18,106_D_28,2
106_D_18,106_D_29,1
106_D_18,106_D_33,2
106_D_18,106_D_35,2
106_D_18,106_D_36,2
106_D_18,106_D_37,1
106_D_19,106_D_21,1
106_D_19,106_D_25,1
106_D_19,106_D_35,1
106_D_19,106_D_37,1
106_D_20,106_D_22,2
106_D_20,106_D_23,1
106_D_20,106_D_24,2
106_D_20,106_D_29,1
106_D_20,106_D_30,6
106_D_20,106_D_32,2
106_D_20,106_D_33,3
106_D_20,106_D_37,6
106_D_21,106_D_22,1
106_D_21,106_D_24,1
106_D_21,106_D_26,2
106_D_21,106_D_28,1
106_D_21,106_D_29,2
106_D_21,106_D_30,2
106_D_21,106_D_32,2
106_D_21,106_D_33,3
106_D_21,106_D_34,1
106_D_21,106_D_35,1
106_D_21,106_D_37,6
106_D_22,106_D_26,1
106_D_22,106_D_32,1
106_D_22,106_D_36,1
106_D_22,106_D_37,3
106_D_23,106_D_27,1
106_D_23,106_D_28,1
106_D_23,106_D_33,1
106_D_23,106_D_37,1
106_D_24,106_D_26,1
106_D_24,106_D_28,1
106_D_24,106_D_30,1
106_D_24,106_D_37,3
106_D_25,106_D_35,1
106_D_25,106_D_36,2
106_D_25,106_D_37,1
106_D_26,106_D_28,1
106_D_26,106_D_30,2
106_D_28,106_D_36,1
106_D_29,106_D_35,1
106_D_29,106_D_37,5
106_D_30,106_D_33,1
106_D_30,106_D_35,4
106_D_30,106_D_36,1
106_D_30,106_D_37,7
106_D_31,106_D_37,1
106_D_32,106_D_35,1
106_D_32,106_D_36,2
106_D_32,106_D_37,2
106_D_33,106_D_35,1
106_D_33,106_D_37,3
106_D_34,106_D_36,1
106_U_01,106_U_02,11
106_U_01,106_U_03,1
106_U_01,106_U_05,1
106_U_01,106_U_08,1
106_U_01,106_U_09,4
106_U_01,106_U_10,9
106_U_01,106_U_15,2
106_U_01,106_U_16,4
106_U_01,106_U_17,5
106_U_01,106_U_18,7
106_U_01,106_U_19,6
106_U_01,106_U_20,2
106_U_01,106_U_21,2
106_U_01,106_U_22,2
106_U_01,106_U_23,2
106_U_01,106_U_24,1
106_U_01,106_U_27,1
106_U_01,106_U_28,6
106_U_01,106_U_30,8
106_U_01,106_U_31,9
106_U_01,106_U_33,3
106_U_01,106_U_34,3
106_U_02,106_U_03,1
106_U_02,106_U_18,1
106_U_02,106_U_30,1
106_U_02,106_U_31,1
106_U_02,106_U_32,1
106_U_03,012_D_11,1
106_U_03,106_U_05,1
106_U_03,106_U_09,1
106_U_03,106_U_17,1
106_U_03,106_U_21,2
106_U_04,106_U_05,1
106_U_04,106_U_07,1
106_U_04,106_U_09,2
106_U_04,106_U_10,2
106_U_04,106_U_14,1
106_U_04,106_U_16,1
106_U_04,106_U_30,2
106_U_04,106_U_31,2
106_U_05,102_U_31,1
106_U_05,106_U_16,1
106_U_05,106_U_19,3
106_U_05,106_U_21,1
106_U_05,106_U_23,1
106_U_05,106_U_28,1
106_U_05,106_U_29,1
106_U_05,106_U_31,1
106_U_05,106_U_34,3
106_U_05,106_U_35,1
106_U_05,106_U_36,1
106_U_06,106_U_09,1
106_U_06,106_U_17,2
106_U_06,106_U_18,3
106_U_06,106_U_19,1
106_U_06,106_U_21,1
106_U_06,106_U_26,1
106_U_06,106_U_27,1
106_U_06,106_U_28,1
106_U_06,106_U_31,5
106_U_06,106_U_34,1
106_U_07,106_U_17,1
106_U_07,106_U_18,2
106_U_07,106_U_19,3
106_U_07,106_U_23,2
106_U_07,106_U_34,2
106_U_08,106_U_19,1
106_U_08,106_U_31,1
106_U_09,106_U_13,2
106_U_09,106_U_15,1
106_U_09,106_U_18,2
106_U_09,106_U_19,7
106_U_09,106_U_22,3
106_U_09,106_U_23,1
106_U_09,106_U_27,1
106_U_09,106_U_28,1
106_U_09,106_U_30,5
106_U_09,106_U_31,8
106_U_10,106_U_13,1
106_U_10,106_U_18,2
106_U_10,106_U_19,1
106_U_10,106_U_21,1
106_U_10,106_U_22,2
106_U_10,106_U_29,2
106_U_10,106_U_30,1
106_U_10,106_U_31,3
106_U_10,106_U_34,3
106_U_11,106_U_13,1
106_U_11,106_U_15,1
106_U_11,106_U_16,1
106_U_11,106_U_18,1
106_U_11,106_U_21,2
106_U_11,106_U_23,1
106_U_11,106_U_30,2
106_U_12,106_U_16,1
106_U_12,106_U_28,1
106_U_12,106_U_30,2
106_U_12,106_U_31,3
106_U_12,106_U_33,2
106_U_12,106_U_34,1
106_U_13,028_U_32,1
106_U_13,106_U_15,1
106_U_13,106_U_17,1
106_U_13,106_U_18,2
106_U_13,106_U_20,1
106_U_13,106_U_22,1
106_U_13,106_U_27,3
106_U_13,106_U_28,1
106_U_13,106_U_29,1
106_U_13,106_U_30,3
106_U_13,106_U_31,7
106_U_13,106_U_32,1
106_U_13,106_U_34,2
106_U_14,106_U_20,1
106_U_14,106_U_22,2
106_U_14,106_U_23,1
106_U_14,106_U_24,1
106_U_14,106_U_28,3
106_U_14,106_U_29,1
106_U_14,106_U_30,1
106_U_14,106_U_31,2
106_U_14,106_U_34,4
106_U_14,106_U_35,1
106_U_15,106_U_18,1
106_U_15,106_U_19,2
106_U_15,106_U_23,1
106_U_15,106_U_28,1
106_U_15,106_U_30,3
106_U_15,106_U_31,1
106_U_15,106_U_33,1
106_U_15,106_U_34,3
106_U_16,106_U_18,1
106_U_16,106_U_19,1
106_U_16,106_U_24,1
106_U_16,106_U_28,1
106_U_16,106_U_29,3
106_U_16,106_U_30,1
106_U_16,106_U_31,1
106_U_16,106_U_33,1
106_U_16,106_U_34,2
106_U_16,106_U_35,1
106_U_17,106_U_18,1
106_U_17,106_U_21,2
106_U_17,106_U_23,1
106_U_17,106_U_24,1
106_U_17,106_U_25,1
106_U_17,106_U_27,1
106_U_17,106_U_28,5
106_U_17,106_U_29,3
106_U_17,106_U_30,6
106_U_17,106_U_31,3
106_U_17,106_U_32,1
106_U_17,106_U_33,2
106_U_17,106_U_34,2
106_U_18,106_U_19,1
106_U_18,106_U_20,2
106_U_18,106_U_22,1
106_U_18,106_U_23,1
106_U_18,106_U_24,1
106_U_18,106_U_28,3
106_U_18,106_U_30,6
106_U_18,106_U_31,8
106_U_18,106_U_33,2
106_U_18,106_U_34,2
106_U_19,106_U_20,2
106_U_19,106_U_22,2
106_U_19,106_U_23,1
106_U_19,106_U_24,1
106_U_19,106_U_25,3
106_U_19,106_U_28,2
106_U_19,106_U_29,1
106_U_19,106_U_30,22
106_U_19,106_U_31,10
106_U_19,106_U_32,3
106_U_19,106_U_33,3
106_U_19,106_U_34,2
106_U_20,106_U_21,2
106_U_20,106_U_22,1
106_U_20,106_U_28,1
106_U_20,106_U_31,1
106_U_21,106_U_26,1
106_U_21,106_U_28,4
106_U_21,106_U_29,2
106_U_21,106_U_30,7
106_U_21,106_U_31,8
106_U_21,106_U_33,1
106_U_21,106_U_34,5
106_U_22,022_U_38,1
106_U_22,106_U_30,2
106_U_22,106_U_31,5
106_U_22,106_U_34,1
106_U_23,106_U_31,2
106_U_24,106_U_30,2
106_U_24,106_U_31,3
106_U_24,106_U_34,3
106_U_25,106_U_29,2
106_U_25,106_U_30,1
106_U_26,106_U_30,3
106_U_26,106_U_31,1
106_U_26,106_U_34,5
106_U_27,106_U_28,1
106_U_27,106_U_30,3
106_U_27,106_U_31,2
106_U_27,106_U_34,6
106_U_28,106_U_31,1
106_U_29,106_U_30,4
106_U_29,106_U_31,6
106_U_29,106_U_33,1
106_U_29,106_U_34,5
106_U_29,108_U_33,1
106_U_30,106_U_31,3
106_U_30,106_U_34,2
106_U_30,106_U_35,1
106_U_31,106_U_32,2
106_U_31,106_U_33,3
106_U_31,106_U_34,7
106_U_31,106_U_35,1
106_U_32,011_U_28,1
106_U_32,106_U_33,3
106_U_32,106_U_34,5
106_U_32,106_U_35,9
106_U_32,106_U_36,1
106_U_33,106_U_34,2
106_U_33,106_U_35,1
106_U_35,016_U_27,1
106_U_35,106_U_36,10
106_U_36,106_U_37,1
107_D_01,009_U_35,1
107_D_01,107_D_08,1
107_D_01,107_D_10,1
107_D_01,107_D_11,1
107_D_01,107_D_14,1
107_D_01,107_D_20,2
107_D_01,107_D_25,2
107_D_01,107_D_27,1
107_D_01,107_D_31,2
107_D_01,107_D_39,1
107_D_01,107_D_40,1
107_D_02,107_D_08,1
107_D_02,107_D_12,1
107_D_02,107_D_15,1
107_D_02,107_D_33,1
107_D_03,107_D_10,2
107_D_03,107_D_11,1
107_D_03,107_D_15,1
107_D_03,107_D_28,1
107_D_03,107_D_31,1
107_D_07,107_D_11,1
107_D_07,107_D_13,1
107_D_07,107_D_14,2
107_D_07,107_D_15,2
107_D_07,107_D_39,1
107_D_08,028_U_31,1
107_D_08,107_D_10,2
107_D_08,107_D_24,2
107_D_09,105_U_30,1
107_D_09,107_D_10,1
107_D_09,107_D_13,1
107_D_09,107_D_14,1
107_D_09,107_D_20,2
107_D_09,107_D_28,1
107_D_09,107_D_40,3
107_D_10,107_D_13,1
107_D_10,107_D_18,2
107_D_10,107_D_31,1
107_D_10,107_D_33,1
107_D_10,107_D_38,1
107_D_11,107_D_15,1
107_D_11,107_D_17,2
107_D_11,107_D_24,1
107_D_11,107_D_39,2
107_D_11,107_D_40,1
107_D_12,107_D_15,2
107_D_12,107_D_17,1
107_D_12,107_D_24,1
107_D_12,107_D_30,1
107_D_12,107_D_31,1
107_D_12,107_D_34,1
107_D_12,107_D_36,1
107_D_12,107_D_37,1
107_D_13,107_D_14,2
107_D_13,107_D_15,1
107_D_13,107_D_17,6
107_D_13,107_D_18,2
107_D_13,107_D_20,2
107_D_13,107_D_21,1
107_D_13,107_D_24,1
107_D_13,107_D_27,1
107_D_13,107_D_28,2
107_D_13,107_D_30,1
107_D_13,107_D_31,2
107_D_13,107_D_34,1
107_D_13,107_D_40,4
107_D_14,107_D_18,1
107_D_14,107_D_20,1
107_D_14,107_D_24,2
107_D_14,107_D_33,1
107_D_14,107_D_37,1
107_D_14,107_D_38,1
107_D_14,107_D_40,3
107_D_15,107_D_17,5
107_D_15,107_D_18,3
107_D_15,107_D_20,1
107_D_15,107_D_22,1
107_D_15,107_D_24,2
107_D_15,107_D_29,2
107_D_15,107_D_31,2
107_D_15,107_D_36,1
107_D_15,107_D_40,2
107_D_16,107_D_20,1
107_D_16,107_D_21,1
107_D_16,107_D_22,1
107_D_16,107_D_24,5
107_D_16,107_D_25,2
107_D_16,107_D_27,1
107_D_16,107_D_30,1
107_D_16,107_D_33,1
107_D_16,107_D_40,5
107_D_17,107_D_18,2
107_D_17,107_D_20,1
107_D_17,107_D_21,1
107_D_17,107_D_24,3
107_D_17,107_D_25,2
107_D_17,107_D_31,1
107_D_17,107_D_33,1
107_D_17,107_D_34,2
107_D_17,107_D_36,1
107_D_17,107_D_40,3
107_D_18,107_D_21,1
107_D_18,107_D_24,1
107_D_19,107_D_24,5
107_D_19,107_D_27,1
107_D_19,107_D_30,2
107_D_19,107_D_34,3
107_D_19,107_D_36,1
107_D_19,107_D_37,1
107_D_19,107_D_40,2
107_D_20,107_D_24,2
107_D_20,107_D_33,1
107_D_20,107_D_40,2
107_D_21,107_D_30,2
107_D_21,107_D_34,1
107_D_21,107_D_37,1
107_D_21,107_D_40,1
107_D_22,107_D_30,3
107_D_22,107_D_39,1
107_D_22,107_D_40,1
107_D_23,107_D_24,2
107_D_23,107_D_28,2
107_D_23,107_D_31,1
107_D_23,107_D_36,1
107_D_23,107_D_39,2
107_D_24,107_D_27,1
107_D_24,107_D_28,2
107_D_24,107_D_29,1
107_D_24,107_D_31,1
107_D_24,107_D_36,2
107_D_24,107_D_40,2
107_D_25,107_D_26,4
107_D_25,107_D_29,1
107_D_25,107_D_31,3
107_D_25,107_D_34,1
107_D_26,107_D_31,1
107_D_26,107_D_32,1
107_D_26,107_D_33,3
107_D_26,107_D_34,1
107_D_26,107_D_39,2
107_D_26,107_D_40,4
107_D_27,107_D_30,1
107_D_27,107_D_31,1
107_D_27,107_D_34,3
107_D_27,107_D_36,2
107_D_27,107_D_39,1
107_D_27,107_D_40,1
107_D_28,107_D_34,2
107_D_28,107_D_37,1
107_D_29,107_D_31,1
107_D_29,107_D_33,1
107_D_29,107_D_34,2
107_D_29,107_D_36,1
107_D_29,107_D_38,1
107_D_29,107_D_39,1
107_D_29,107_D_40,3
107_D_30,107_D_33,1
107_D_30,107_D_34,4
107_D_31,107_D_34,1
107_D_31,107_D_36,1
107_D_32,107_D_40,1
107_D_33,107_D_37,1
107_D_33,107_D_40,2
107_D_34,107_D_40,3
107_D_36,107_D_39,1
107_U_01,107_U_02,4
107_U_01,107_U_06,1
107_U_01,107_U_07,3
107_U_01,107_U_09,1
107_U_01,107_U_11,1
107_U_01,107_U_13,2
107_U_01,107_U_14,1
107_U_01,107_U_16,3
107_U_01,107_U_17,2
107_U_01,107_U_19,2
107_U_01,107_U_21,1
107_U_01,107_U_25,3
107_U_01,107_U_26,6
107_U_01,107_U_28,6
107_U_01,107_U_30,1
107_U_01,107_U_32,2
107_U_01,107_U_33,1
107_U_01,107_U_40,1
107_U_03,107_U_16,1
107_U_03,107_U_19,2
107_U_03,107_U_30,1
107_U_03,107_U_34,1
107_U_03,107_U_40,1
107_U_04,107_U_32,1
107_U_05,107_U_07,1
107_U_05,107_U_17,1
107_U_06,107_U_07,1
107_U_06,107_U_12,1
107_U_06,107_U_13,1
107_U_06,107_U_14,2
107_U_06,107_U_15,1
107_U_06,107_U_17,2
107_U_06,107_U_25,1
107_U_06,107_U_28,2
107_U_07,101_U_22,1
107_U_07,107_U_10,1
107_U_07,107_U_13,2
107_U_07,107_U_15,2
107_U_07,107_U_16,2
107_U_07,107_U_25,1
107_U_07,107_U_26,1
107_U_07,107_U_28,1
107_U_08,101_D_10,2
107_U_08,107_U_12,1
107_U_08,107_U_14,1
107_U_08,107_U_16,3
107_U_08,107_U_20,1
107_U_08,107_U_30,1
107_U_09,107_U_10,1
107_U_09,107_U_12,1
107_U_09,107_U_13,1
107_U_09,107_U_16,3
107_U_09,107_U_21,1
107_U_09,107_U_26,2
107_U_09,107_U_28,1
107_U_09,107_U_32,1
107_U_09,107_U_38,1
107_U_10,107_U_13,1
107_U_10,107_U_15,1
107_U_10,107_U_16,1
107_U_10,107_U_17,1
107_U_10,107_U_26,1
107_U_10,107_U_28,1
107_U_10,107_U_30,1
107_U_10,107_U_32,1
107_U_10,107_U_38,1
107_U_10,107_U_40,1
107_U_11,107_U_16,5
107_U_11,107_U_17,1
107_U_11,107_U_19,1
107_U_11,107_U_25,1
107_U_11,107_U_26,1
107_U_11,107_U_28,1
107_U_11,107_U_40,1
107_U_12,107_U_15,1
107_U_12,107_U_19,5
107_U_12,107_U_20,2
107_U_12,107_U_23,2
107_U_12,107_U_26,1
107_U_12,107_U_28,1
107_U_12,107_U_30,1
107_U_13,107_U_16,2
107_U_13,107_U_18,1
107_U_13,107_U_19,1
107_U_13,107_U_26,2
107_U_14,107_U_17,1
107_U_14,107_U_19,3
107_U_14,107_U_28,2
107_U_14,107_U_32,1
107_U_14,107_U_38,1
107_U_15,107_U_17,3
107_U_15,107_U_23,1
107_U_15,107_U_28,1
107_U_15,107_U_33,1
107_U_15,107_U_40,1
107_U_16,107_U_17,1
107_U_16,107_U_23,1
107_U_16,107_U_25,2
107_U_16,107_U_40,2
107_U_17,107_U_19,1
107_U_17,107_U_23,1
107_U_17,107_U_26,1
107_U_17,107_U_28,1
107_U_18,107_U_19,1
107_U_18,107_U_23,1
107_U_18,107_U_25,5
107_U_18,107_U_26,6
107_U_18,107_U_28,1
107_U_18,107_U_30,1
107_U_18,107_U_32,2
107_U_19,107_U_26,1
107_U_20,107_U_23,1
107_U_20,107_U_25,1
107_U_20,107_U_26,1
107_U_20,107_U_28,1
107_U_21,107_U_28,3
107_U_21,107_U_30,1
107_U_21,107_U_40,1
107_U_22,107_U_26,1
107_U_22,107_U_28,1
107_U_22,107_U_30,1
107_U_22,107_U_32,2
107_U_22,107_U_40,1
107_U_23,107_U_25,2
107_U_23,107_U_32,3
107_U_24,107_U_26,1
107_U_24,107_U_28,3
107_U_25,107_U_26,5
107_U_25,107_U_28,6
107_U_25,107_U_30,3
107_U_25,107_U_32,1
107_U_26,107_U_28,1
107_U_26,107_U_30,4
107_U_26,107_U_34,2
107_U_26,107_U_38,1
107_U_27,107_U_28,1
107_U_27,107_U_38,1
107_U_28,107_U_29,1
107_U_28,107_U_32,2
107_U_29,107_U_32,1
107_U_29,107_U_34,1
107_U_30,107_U_40,1
107_U_31,107_U_34,1
107_U_31,107_U_38,2
107_U_32,107_U_38,2
107_U_32,107_U_40,1
107_U_33,107_U_38,1
107_U_33,107_U_40,1
108_D_01,108_D_05,1
108_D_01,108_D_16,1
108_D_01,108_D_29,1
108_D_01,108_D_38,3
108_D_02,108_D_05,1
108_D_03,012_U_20,1
108_D_03,108_D_04,6
108_D_03,108_D_05,1
108_D_03,108_D_06,2
108_D_03,108_D_07,2
108_D_03,108_D_09,1
108_D_03,108_D_15,1
108_D_03,108_D_18,3
108_D_03,108_D_19,1
108_D_03,108_D_21,1
108_D_03,108_D_25,1
108_D_03,108_D_26,1
108_D_03,108_D_27,2
108_D_03,108_D_31,1
108_D_03,108_D_38,1
108_D_04,012_D_14,1
108_D_04,108_D_05,3
108_D_04,108_D_06,1
108_D_04,108_D_07,3
108_D_04,108_D_13,3
108_D_04,108_D_15,1
108_D_04,108_D_22,1
108_D_04,108_D_26,1
108_D_05,012_D_27,1
108_D_05,028_U_37,1
108_D_05,108_D_06,1
108_D_05,108_D_07,4
108_D_05,108_D_08,4
108_D_05,108_D_10,3
108_D_05,108_D_11,1
108_D_05,108_D_13,3
108_D_05,108_D_14,1
108_D_05,108_D_15,1
108_D_05,108_D_16,1
108_D_05,108_D_17,1
108_D_05,108_D_18,3
108_D_05,108_D_19,2
108_D_05,108_D_21,2
108_D_05,108_D_29,2
108_D_05,108_D_31,2
108_D_05,108_D_34,1
108_D_05,108_D_38,1
108_D_06,108_D_08,4
108_D_06,108_D_11,1
108_D_06,108_D_14,1
108_D_06,108_D_18,1
108_D_06,108_D_19,2
108_D_06,108_D_22,1
108_D_06,108_D_28,1
108_D_07,108_D_10,1
108_D_07,108_D_15,1
108_D_07,108_D_16,3
108_D_07,108_D_18,1
108_D_07,108_D_19,3
108_D_07,108_D_20,1
108_D_07,108_D_21,3
108_D_07,108_D_22,1
108_D_07,108_D_27,1
108_D_07,108_D_29,1
108_D_07,108_D_34,1
108_D_08,108_D_09,4
108_D_08,108_D_10,1
108_D_08,108_D_13,1
108_D_08,108_D_14,3
108_D_08,108_D_15,2
108_D_08,108_D_16,2
108_D_08,108_D_18,3
108_D_08,108_D_19,6
108_D_08,108_D_22,10
108_D_08,108_D_24,1
108_D_08,108_D_25,4
108_D_08,108_D_26,2
108_D_08,108_D_28,1
108_D_08,108_D_29,3
108_D_08,108_D_30,1
108_D_08,108_D_31,2
108_D_08,108_D_32,1
